Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199801,Water - Precipitation - rain,1/15/1998,1/1/1998,1/31/1998,,4.84,Commonwealth Scientific and Industrial Research Organizations,33.9,Commonwealth Scientific and Industrial Research Organizations,,,,15,15.9,13.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199802,Water - Precipitation - rain,2/15/1998,2/1/1998,2/28/1998,,-0.46,Commonwealth Scientific and Industrial Research Organizations,2.1,Commonwealth Scientific and Industrial Research Organizations,,,,24,15.4,12.5
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199803,Water - Precipitation - rain,3/15/1998,3/1/1998,3/31/1998,,-0.92,Commonwealth Scientific and Industrial Research Organizations,-0.2,Commonwealth Scientific and Industrial Research Organizations,,,,17,14.7,12.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199804,Water - Precipitation - rain,4/15/1998,4/1/1998,4/30/1998,,-4.95,Commonwealth Scientific and Industrial Research Organizations,-28.9,Commonwealth Scientific and Industrial Research Organizations,,,,58,13.3,11.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199805,Water - Precipitation - rain,5/15/1998,5/1/1998,5/31/1998,,-1.76,Commonwealth Scientific and Industrial Research Organizations,-4.8,Commonwealth Scientific and Industrial Research Organizations,,,,36,12.1,11
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199806,Water - Precipitation - rain,6/15/1998,6/1/1998,6/30/1998,,-1.92,Commonwealth Scientific and Industrial Research Organizations,-8.3,Commonwealth Scientific and Industrial Research Organizations,,,,61,10.3,9.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199807,Water - Precipitation - rain,7/15/1998,7/1/1998,7/31/1998,,-4.29,Commonwealth Scientific and Industrial Research Organizations,-19.5,Commonwealth Scientific and Industrial Research Organizations,,,,82,10,9.5
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199808,Water - Precipitation - rain,8/15/1998,8/1/1998,8/31/1998,,-2.47,Commonwealth Scientific and Industrial Research Organizations,-7.7,Commonwealth Scientific and Industrial Research Organizations,,,,48,10,9.5
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199809,Water - Precipitation - rain,9/15/1998,9/1/1998,9/30/1998,,-2.63,Commonwealth Scientific and Industrial Research Organizations,-9.5,Commonwealth Scientific and Industrial Research Organizations,,,,119,11.1,10.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199810,Water - Precipitation - rain,10/15/1998,10/1/1998,10/31/1998,,-2.3,Commonwealth Scientific and Industrial Research Organizations,-9.1,Commonwealth Scientific and Industrial Research Organizations,,,,78,10.9,9.6
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199811,Water - Precipitation - rain,11/15/1998,11/1/1998,11/30/1998,,-0.29,Commonwealth Scientific and Industrial Research Organizations,6.1,Commonwealth Scientific and Industrial Research Organizations,,,,73,12.5,10.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199812,Water - Precipitation - rain,12/15/1998,12/1/1998,12/31/1998,,-3.09,Commonwealth Scientific and Industrial Research Organizations,-12.3,Commonwealth Scientific and Industrial Research Organizations,,,,62,14.5,12.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199901,Water - Precipitation - rain,1/15/1999,1/1/1999,1/31/1999,,,,,,,,,13.8,16.02,14.22
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199902,Water - Precipitation - rain,2/15/1999,2/1/1999,2/28/1999,,-4.69,Commonwealth Scientific and Industrial Research Organizations,-24.9,Commonwealth Scientific and Industrial Research Organizations,,,,86,16.94,15.94
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199903,Water - Precipitation - rain,3/15/1999,3/1/1999,3/31/1999,,-2.68,Commonwealth Scientific and Industrial Research Organizations,-11.1,Commonwealth Scientific and Industrial Research Organizations,,,,49.2,15.31,13.25
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199904,Water - Precipitation - rain,4/15/1999,4/1/1999,4/30/1999,,-1.52,Commonwealth Scientific and Industrial Research Organizations,0.9,Commonwealth Scientific and Industrial Research Organizations,,,,17.4,12.94,11.08
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199905,Water - Precipitation - rain,5/15/1999,5/1/1999,5/31/1999,,-4.82,Commonwealth Scientific and Industrial Research Organizations,-25.75,Commonwealth Scientific and Industrial Research Organizations,,,,121.8,12.69,12.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199906,Water - Precipitation - rain,6/15/1999,6/1/1999,6/30/1999,,-4.02,Commonwealth Scientific and Industrial Research Organizations,-24.6,Commonwealth Scientific and Industrial Research Organizations,,,,61,11.01,10.74
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199907,Water - Precipitation - rain,7/15/1999,7/1/1999,7/31/1999,,-3.38,Commonwealth Scientific and Industrial Research Organizations,-15.1,Commonwealth Scientific and Industrial Research Organizations,,,,59.6,10.62,10.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199908,Water - Precipitation - rain,8/15/1999,8/1/1999,8/31/1999,,-3.32,Commonwealth Scientific and Industrial Research Organizations,-13.7,Commonwealth Scientific and Industrial Research Organizations,,,,82.6,10.68,10.85
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199909,Water - Precipitation - rain,9/15/1999,9/1/1999,9/30/1999,,-2.91,Commonwealth Scientific and Industrial Research Organizations,-10.5,Commonwealth Scientific and Industrial Research Organizations,,,,35,11.36,10.65
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199910,Water - Precipitation - rain,10/15/1999,10/1/1999,10/31/1999,,-1.97,Commonwealth Scientific and Industrial Research Organizations,1.4,Commonwealth Scientific and Industrial Research Organizations,,,,65.2,12.21,11.43
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199911,Water - Precipitation - rain,11/15/1999,11/1/1999,11/30/1999,,-3.895,Commonwealth Scientific and Industrial Research Organizations,-18.9,Commonwealth Scientific and Industrial Research Organizations,,,,46.4,12.37,10.98
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199912,Water - Precipitation - rain,12/15/1999,12/1/1999,12/31/1999,,-3.12,Commonwealth Scientific and Industrial Research Organizations,-5,Commonwealth Scientific and Industrial Research Organizations,,,,41.2,14.41,12.52
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200001,Water - Precipitation - rain,1/15/2000,1/1/2000,1/31/2000,,-3.95,Commonwealth Scientific and Industrial Research Organizations,-18.1,Commonwealth Scientific and Industrial Research Organizations,,,,37.6,15.56,13.15
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200002,Water - Precipitation - rain,2/15/2000,2/1/2000,2/29/2000,,-3.68,Commonwealth Scientific and Industrial Research Organizations,-20.9,Commonwealth Scientific and Industrial Research Organizations,,,,47.8,17.64,14.84
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200003,Water - Precipitation - rain,3/15/2000,3/1/2000,3/31/2000,,-3.16,Commonwealth Scientific and Industrial Research Organizations,-12.7,Commonwealth Scientific and Industrial Research Organizations,,,,29,16.02,13.05
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200004,Water - Precipitation - rain,4/15/2000,4/1/2000,4/30/2000,,-3.84,Commonwealth Scientific and Industrial Research Organizations,-19.2,Commonwealth Scientific and Industrial Research Organizations,,,,60.4,14.32,12.04
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200005,Water - Precipitation - rain,5/15/2000,5/1/2000,5/31/2000,,-4,Commonwealth Scientific and Industrial Research Organizations,-18.9,Commonwealth Scientific and Industrial Research Organizations,,,,81.4,12.67,11.04
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200006,Water - Precipitation - rain,6/15/2000,6/1/2000,6/30/2000,,-4.31,Commonwealth Scientific and Industrial Research Organizations,-22.85,Commonwealth Scientific and Industrial Research Organizations,,,,71.2,11.4,10.57
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200007,Water - Precipitation - rain,7/15/2000,7/1/2000,7/31/2000,,-5.16,Commonwealth Scientific and Industrial Research Organizations,-27.9,Commonwealth Scientific and Industrial Research Organizations,,,,125.6,10.55,10.07
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200008,Water - Precipitation - rain,8/15/2000,8/1/2000,8/31/2000,,-4.59,Commonwealth Scientific and Industrial Research Organizations,-19.8,Commonwealth Scientific and Industrial Research Organizations,,,,71.8,10.5,9.84
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200009,Water - Precipitation - rain,9/15/2000,9/1/2000,9/30/2000,,-3.26,Commonwealth Scientific and Industrial Research Organizations,-13.5,Commonwealth Scientific and Industrial Research Organizations,,,,60.4,11.11,10
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200010,Water - Precipitation - rain,10/15/2000,10/1/2000,10/31/2000,,-4.38,Commonwealth Scientific and Industrial Research Organizations,-26.6,Commonwealth Scientific and Industrial Research Organizations,,,,65.6,11.38,10.58
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200011,Water - Precipitation - rain,11/15/2000,11/1/2000,11/30/2000,,-2.73,Commonwealth Scientific and Industrial Research Organizations,-11.2,Commonwealth Scientific and Industrial Research Organizations,,,,25.8,15.02,13.87
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200012,Water - Precipitation - rain,12/15/2000,12/1/2000,12/31/2000,,-1.83,Commonwealth Scientific and Industrial Research Organizations,-1.5,Commonwealth Scientific and Industrial Research Organizations,,,,29.4,15.05,11.91
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200101,Water - Precipitation - rain,1/15/2001,1/1/2001,1/31/2001,,-1.34,Commonwealth Scientific and Industrial Research Organizations,0.1,Commonwealth Scientific and Industrial Research Organizations,,,,38,16.9,15
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200102,Water - Precipitation - rain,2/15/2001,2/1/2001,2/28/2001,,-2.35,Commonwealth Scientific and Industrial Research Organizations,-8.6,Commonwealth Scientific and Industrial Research Organizations,,,,21.4,17.5,15
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200103,Water - Precipitation - rain,3/15/2001,3/1/2001,3/31/2001,,-4.44,Commonwealth Scientific and Industrial Research Organizations,-27,Commonwealth Scientific and Industrial Research Organizations,,,,64.4,16.3,14.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200104,Water - Precipitation - rain,4/15/2001,4/1/2001,4/30/2001,,-4.1,Commonwealth Scientific and Industrial Research Organizations,-20.2,Commonwealth Scientific and Industrial Research Organizations,,,,29.4,13.8,11.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200105,Water - Precipitation - rain,5/15/2001,5/1/2001,5/31/2001,,-4.45,Commonwealth Scientific and Industrial Research Organizations,-22.9,Commonwealth Scientific and Industrial Research Organizations,,,,23.8,12.4,11.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200106,Water - Precipitation - rain,6/15/2001,6/1/2001,6/30/2001,,-4.2,Commonwealth Scientific and Industrial Research Organizations,-19,Commonwealth Scientific and Industrial Research Organizations,,,,85.8,12.1,11.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200107,Water - Precipitation - rain,7/15/2001,7/1/2001,7/31/2001,,-5.56,Commonwealth Scientific and Industrial Research Organizations,,,,,,38.8,10.7,10.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",200108,Water - Precipitation - rain,8/15/2001,8/1/2001,8/31/2001,,,,,,,,,121.2,10.7,10.2
